Year,Mo,Dy,Latitude,Longitude,Max Water Height (m),Deaths,Houses Destroyed,Damage $Mil,Decade,Normalized Max Water Height
2011,3.0,11.0,40.107167,141.824972,13.08,,,,2010,0.14533333333333334
2011,3.0,11.0,39.691944,141.964528,14.51,,,,2010,0.1612222222222222
2011,3.0,11.0,40.116972,141.831278,16.95,,,,2010,0.18833333333333332
2011,3.0,11.0,39.690056,141.964806,17.38,,,,2010,0.1931111111111111
2011,3.0,11.0,39.736672,141.978119,18.88,,,,2010,0.20977777777777776
2011,3.0,11.0,39.932722,141.935194,19.14,,,,2010,0.21266666666666667
2011,3.0,11.0,39.948417,141.942028,19.47,,,,2010,0.21633333333333332
2011,3.0,11.0,39.917028,141.940028,20.35,,,,2010,0.22611111111111112
2011,3.0,11.0,39.846583,141.972389,20.45,,,,2010,0.22722222222222221
2011,3.0,11.0,39.830111,141.97475,21.52,,,,2010,0.2391111111111111
2011,3.0,11.0,39.830194,141.974333,21.61,,,,2010,0.2401111111111111
2011,3.0,11.0,39.798167,141.980417,25.39,,,,2010,0.2821111111111111
2011,3.0,11.0,39.813639,141.98075,27.56,,,,2010,0.30622222222222223
2011,3.0,11.0,39.699472,141.969361,27.66,,,,2010,0.30733333333333335
2011,3.0,11.0,39.937667,141.938472,27.9,,,,2010,0.31
2011,3.0,11.0,39.701083,141.968222,31.08,,,,2010,0.3453333333333333
2011,3.0,11.0,39.771497,141.986167,34.51,,,,2010,0.3834444444444444
2011,3.0,11.0,39.74375,141.985111,35.64,,,,2010,0.396
2011,3.0,11.0,34.659,135.463667,0.0,,,,2010,0.0
2011,3.0,11.0,39.353,141.935528,13.58,,,,2010,0.15088888888888888
2011,3.0,11.0,39.092611,141.806028,14.47,,,,2010,0.1607777777777778
2011,3.0,11.0,39.209778,141.886056,16.61,,,,2010,0.18455555555555556
2011,3.0,11.0,38.742639,141.534139,19.22,,,,2010,0.21355555555555555
2011,3.0,11.0,38.252411,140.965912,0.0,,,,2010,0.0
2011,3.0,11.0,35.078528,139.837806,0.85,,,,2010,0.009444444444444445
2011,3.0,11.0,38.436944,141.254833,1.05,,,,2010,0.011666666666666667
2011,3.0,11.0,38.414222,141.377333,1.59,,,,2010,0.017666666666666667
2011,3.0,11.0,38.515611,141.408,2.75,,,,2010,0.030555555555555555
2011,3.0,11.0,38.406611,141.234167,5.25,,,,2010,0.058333333333333334
2011,3.0,11.0,38.415833,141.304944,5.79,,,,2010,0.06433333333333334
2011,3.0,11.0,38.178833,140.931861,2.87,,,,2010,0.03188888888888889
2011,3.0,11.0,39.620683,141.961967,6.28,,,,2010,0.06977777777777779
2011,3.0,11.0,40.315,141.780556,9.04,,,,2010,0.10044444444444443
2011,3.0,11.0,38.896056,141.589056,6.3,,,,2010,0.06999999999999999
2011,3.0,11.0,38.248917,140.983722,4.08,,,,2010,0.04533333333333334
2011,3.0,11.0,39.789306,141.981333,33.32,,,,2010,0.37022222222222223
2011,3.0,11.0,39.950875,141.957611,16.79,,,,2010,0.18655555555555556
2011,3.0,11.0,37.963222,140.909833,6.05,,,,2010,0.06722222222222222
2011,3.0,11.0,38.294448,141.033066,3.77,,,,2010,0.04188888888888889
2011,3.0,11.0,38.507444,141.451556,21.56,,,,2010,0.23955555555555555
2011,3.0,11.0,41.86739,140.12216,0.0,,,,2010,0.0
2011,3.0,11.0,42.465778,140.858639,2.14,,,,2010,0.02377777777777778
2011,3.0,11.0,41.990567,143.252167,4.32,,,,2010,0.048
2011,3.0,11.0,40.408611,141.719722,6.28,,,,2010,0.06977777777777779
2011,3.0,11.0,34.953,139.9645,0.77,,,,2010,0.008555555555555556
2011,3.0,11.0,38.419764,141.246731,6.09,,,,2010,0.06766666666666667
2011,3.0,11.0,40.310556,141.785278,14.24,,,,2010,0.15822222222222224
2011,3.0,11.0,38.431972,141.382167,1.38,,,,2010,0.015333333333333332
2011,3.0,11.0,39.092525,141.806764,14.89,,,,2010,0.16544444444444445
2011,3.0,11.0,38.419694,141.246833,7.43,,,,2010,0.08255555555555555
2011,3.0,11.0,39.353722,141.924917,10.37,,,,2010,0.11522222222222221
2011,3.0,11.0,38.182194,140.942111,2.11,,,,2010,0.02344444444444444
2011,3.0,11.0,39.327394,141.891211,11.46,,,,2010,0.12733333333333335
2011,3.0,11.0,40.131617,141.841864,11.03,,,,2010,0.12255555555555554
2011,3.0,11.0,37.989889,140.8915,3.46,,,,2010,0.03844444444444444
2011,3.0,11.0,38.7335,141.560972,14.95,,,,2010,0.1661111111111111
2011,3.0,11.0,38.970778,141.695194,12.74,,,,2010,0.14155555555555555
2011,3.0,11.0,39.627569,141.965534,12.33,,,,2010,0.137
2011,3.0,11.0,38.404944,141.230028,5.5,,,,2010,0.06111111111111111
2011,3.0,11.0,41.467194,140.893056,1.34,,,,2010,0.014888888888888889
2011,3.0,11.0,39.329141,141.944315,14.1,,,,2010,0.15666666666666668
2011,3.0,11.0,38.112222,140.9305,7.05,,,,2010,0.07833333333333334
2011,3.0,11.0,38.431,141.27375,2.67,,,,2010,0.029666666666666668
2011,3.0,11.0,39.648964,141.982491,6.95,,,,2010,0.07722222222222222
2011,3.0,11.0,40.051056,141.839083,7.03,,,,2010,0.07811111111111112
2011,3.0,11.0,39.454611,142.003722,7.03,,,,2010,0.07811111111111112
2011,3.0,11.0,38.884698,141.57667,7.06,,,,2010,0.07844444444444444
2011,3.0,11.0,40.206694,141.793667,7.09,,,,2010,0.07877777777777778
2011,3.0,11.0,38.910456,141.582228,7.31,,,,2010,0.08122222222222222
2011,3.0,11.0,39.738333,141.97275,7.34,,,,2010,0.08155555555555555
2011,3.0,11.0,36.991957,140.96912,7.35,,,,2010,0.08166666666666667
2011,3.0,11.0,39.037117,141.720467,7.36,,,,2010,0.08177777777777778
2011,3.0,11.0,35.79387,140.796399,7.39,,,,2010,0.08211111111111111
2011,3.0,11.0,36.223875,140.562643,7.4,,,,2010,0.08222222222222222
2011,3.0,11.0,38.335045,141.154242,7.47,,,,2010,0.08299999999999999
2011,3.0,11.0,39.05828,141.811022,7.48,,,,2010,0.08311111111111112
2011,3.0,11.0,39.593229,141.964226,7.49,,,,2010,0.08322222222222223
2011,3.0,11.0,38.298317,141.055373,7.53,,,,2010,0.08366666666666667
2011,3.0,11.0,39.645637,141.972972,7.55,,,,2010,0.08388888888888889
2011,3.0,11.0,37.903066,140.915391,7.61,,,,2010,0.08455555555555556
2011,3.0,11.0,36.072028,140.615333,7.63,,,,2010,0.08477777777777777
2011,3.0,11.0,39.442356,142.005403,7.65,,,,2010,0.085
2011,3.0,11.0,39.487333,141.965639,7.69,,,,2010,0.08544444444444445
2011,3.0,11.0,39.643389,141.976144,7.75,,,,2010,0.08611111111111111
2011,3.0,11.0,37.866264,140.92031,7.75,,,,2010,0.08611111111111111
2011,3.0,11.0,37.939296,140.895972,7.75,,,,2010,0.08611111111111111
2011,3.0,11.0,39.009944,141.715889,7.79,,,,2010,0.08655555555555555
2011,3.0,11.0,38.860114,141.575308,7.82,,,,2010,0.08688888888888889
2011,3.0,11.0,39.455778,142.00325,7.83,,,,2010,0.087
2011,3.0,11.0,39.449944,142.004833,7.84,,,,2010,0.08711111111111111
2011,3.0,11.0,39.443242,142.0047,7.89,,,,2010,0.08766666666666666
2011,3.0,11.0,37.879947,140.91069,7.89,,,,2010,0.08766666666666666
2011,3.0,11.0,38.885306,141.602667,8.0,,,,2010,0.08888888888888889
2011,3.0,11.0,38.911606,141.587533,8.02,,,,2010,0.08911111111111111
2011,3.0,11.0,38.866846,141.579811,8.09,,,,2010,0.0898888888888889
2011,3.0,11.0,39.483392,141.995169,8.11,,,,2010,0.0901111111111111
2011,3.0,11.0,40.008525,141.925569,8.11,,,,2010,0.0901111111111111
2011,3.0,11.0,35.698872,140.687836,8.13,,,,2010,0.09033333333333335
2011,3.0,11.0,39.056389,141.742833,8.15,,,,2010,0.09055555555555556
2011,3.0,11.0,39.013667,141.715694,8.17,,,,2010,0.09077777777777778
2011,3.0,11.0,40.311389,141.784444,15.24,,,,2010,0.16933333333333334
2011,3.0,11.0,39.010389,141.652972,15.67,,,,2010,0.1741111111111111
2011,3.0,11.0,39.022306,141.622028,16.67,,,,2010,0.18522222222222223
2011,3.0,11.0,39.37051,141.951625,16.96,,,,2010,0.18844444444444444
2011,3.0,11.0,40.099611,141.824472,17.68,,,,2010,0.19644444444444445
2011,3.0,11.0,39.380913,141.938494,19.09,,,,2010,0.2121111111111111
2011,3.0,11.0,39.943389,141.941889,22.88,,,,2010,0.25422222222222224
2011,3.0,11.0,39.938833,141.93775,23.01,,,,2010,0.2556666666666667
2011,3.0,11.0,39.053778,141.816806,32.17,,,,2010,0.35744444444444445
2011,3.0,11.0,38.905117,141.57495,4.53,,,,2010,0.050333333333333334
2011,3.0,11.0,38.905083,141.575083,4.55,,,,2010,0.050555555555555555
2011,3.0,11.0,38.742356,141.532531,17.79,,,,2010,0.19766666666666666
2011,3.0,11.0,38.235677,140.950972,1.94,,,,2010,0.021555555555555553
2011,3.0,11.0,38.233023,140.952175,2.01,,,,2010,0.02233333333333333
2011,3.0,11.0,38.232752,140.94997,2.06,,,,2010,0.02288888888888889
2011,3.0,11.0,38.232918,140.945179,2.22,,,,2010,0.02466666666666667
2011,3.0,11.0,38.232043,140.944444,2.25,,,,2010,0.025
2011,3.0,11.0,38.233638,140.946201,2.36,,,,2010,0.02622222222222222
2011,3.0,11.0,38.232073,140.944815,2.38,,,,2010,0.026444444444444444
2011,3.0,11.0,38.696056,141.49775,13.47,,,,2010,0.14966666666666667
2011,3.0,11.0,38.734889,141.544139,13.9,,,,2010,0.15444444444444444
2011,3.0,11.0,38.697361,141.500806,14.66,,,,2010,0.1628888888888889
2011,3.0,11.0,39.094472,141.807333,17.46,,,,2010,0.194
2011,3.0,11.0,38.742222,141.53275,19.28,,,,2010,0.21422222222222223
2011,3.0,11.0,38.169667,140.921528,2.83,,,,2010,0.03144444444444445
2011,3.0,11.0,38.2725,141.014417,6.5,,,,2010,0.07222222222222222
2011,3.0,11.0,38.912417,141.551361,0.44,,,,2010,0.004888888888888889
2011,3.0,11.0,38.568444,141.410083,0.7,,,,2010,0.0077777777777777776
2011,3.0,11.0,35.295722,139.555422,1.15,,,,2010,0.012777777777777777
2011,3.0,11.0,41.968,140.916056,1.16,,,,2010,0.012888888888888887
2011,3.0,11.0,41.819917,141.172694,1.21,,,,2010,0.013444444444444445
2011,3.0,11.0,35.332569,139.634753,1.25,,,,2010,0.013888888888888888
2011,3.0,11.0,38.430389,141.35025,1.28,,,,2010,0.014222222222222223
2011,3.0,11.0,38.102861,140.903472,1.34,,,,2010,0.014888888888888889
2011,3.0,11.0,42.575833,140.600056,1.42,,,,2010,0.015777777777777776
2011,3.0,11.0,38.423472,141.378917,1.73,,,,2010,0.01922222222222222
2011,3.0,11.0,38.437167,141.38675,1.84,,,,2010,0.020444444444444446
2011,3.0,11.0,38.355,141.417778,1.97,,,,2010,0.02188888888888889
2011,3.0,11.0,38.067217,140.922033,2.4,,,,2010,0.026666666666666665
2011,3.0,11.0,36.716167,140.722972,2.59,,,,2010,0.028777777777777777
2011,3.0,11.0,38.426333,141.345389,2.91,,,,2010,0.03233333333333333
2011,3.0,11.0,38.077,140.887139,2.92,,,,2010,0.03244444444444444
2011,3.0,11.0,36.717694,140.723972,3.36,,,,2010,0.03733333333333333
2011,3.0,11.0,38.350389,141.464222,3.6,,,,2010,0.04
2011,3.0,11.0,36.664611,140.714667,3.9,,,,2010,0.043333333333333335
2011,3.0,11.0,38.064233,140.922433,4.0,,,,2010,0.044444444444444446
2011,3.0,11.0,36.385333,140.616806,4.43,,,,2010,0.049222222222222216
2011,3.0,11.0,38.350528,141.457028,5.11,,,,2010,0.05677777777777778
2011,3.0,11.0,36.372278,140.624056,5.17,,,,2010,0.057444444444444444
2011,3.0,11.0,36.819833,140.768389,5.44,,,,2010,0.060444444444444446
2011,3.0,11.0,38.412611,141.363306,5.61,,,,2010,0.06233333333333334
2011,3.0,11.0,38.471333,141.484194,5.82,,,,2010,0.06466666666666666
2011,3.0,11.0,38.413861,141.285778,5.82,,,,2010,0.06466666666666666
2011,3.0,11.0,36.91121,140.816613,6.23,,,,2010,0.06922222222222223
2011,3.0,11.0,38.355917,141.448778,6.34,,,,2010,0.07044444444444445
2011,3.0,11.0,38.375861,141.456222,6.77,,,,2010,0.07522222222222222
2011,3.0,11.0,37.146599,141.001754,6.89,,,,2010,0.07655555555555556
2011,3.0,11.0,38.35175,141.444472,6.92,,,,2010,0.07688888888888888
2011,3.0,11.0,38.877722,141.614083,8.11,,,,2010,0.0901111111111111
2011,3.0,11.0,38.370694,141.456972,8.66,,,,2010,0.09622222222222222
2011,3.0,11.0,38.365583,141.441583,8.76,,,,2010,0.09733333333333333
2011,3.0,11.0,38.869972,141.605139,8.89,,,,2010,0.09877777777777778
2011,3.0,11.0,38.403556,141.486417,9.18,,,,2010,0.102
2011,3.0,11.0,38.881556,141.643222,9.26,,,,2010,0.10288888888888889
2011,3.0,11.0,38.789083,141.487361,11.68,,,,2010,0.12977777777777777
2011,3.0,11.0,38.509167,141.533694,12.35,,,,2010,0.13722222222222222
2011,3.0,11.0,38.641111,141.461667,13.04,,,,2010,0.14488888888888887
2011,3.0,11.0,38.731306,141.55925,13.53,,,,2010,0.15033333333333332
2011,3.0,11.0,38.698167,141.495944,14.93,,,,2010,0.1658888888888889
2011,3.0,11.0,38.622694,141.437444,18.06,,,,2010,0.20066666666666666
2011,3.0,11.0,38.765222,141.506833,20.95,,,,2010,0.23277777777777778
2011,3.0,11.0,38.863194,141.664556,24.21,,,,2010,0.269
2011,3.0,11.0,38.449556,141.436556,24.59,,,,2010,0.2732222222222222
2011,3.0,11.0,38.969528,141.676611,9.54,,,,2010,0.106
2011,3.0,11.0,38.245306,141.005667,9.56,,,,2010,0.10622222222222223
2011,3.0,11.0,38.772361,141.512111,9.57,,,,2010,0.10633333333333334
2011,3.0,11.0,39.636622,141.964694,9.6,,,,2010,0.10666666666666666
2011,3.0,11.0,39.026528,141.590056,9.6,,,,2010,0.10666666666666666
2011,3.0,11.0,40.009306,141.904944,9.62,,,,2010,0.10688888888888888
2011,3.0,11.0,40.745725,141.415289,9.65,,,,2010,0.10722222222222223
2011,3.0,11.0,39.019611,141.754111,9.66,,,,2010,0.10733333333333334
2011,3.0,11.0,38.404911,141.409778,9.7,,,,2010,0.10777777777777776
2011,3.0,11.0,38.604722,141.50775,9.71,,,,2010,0.1078888888888889
2011,3.0,11.0,39.66221,141.96786,9.75,,,,2010,0.10833333333333334
2011,3.0,11.0,39.462778,141.955694,9.75,,,,2010,0.10833333333333334
2011,3.0,11.0,37.901722,140.92425,9.77,,,,2010,0.10855555555555554
2011,3.0,11.0,39.359028,141.906889,9.8,,,,2010,0.1088888888888889
2011,3.0,11.0,38.229444,140.984667,9.85,,,,2010,0.10944444444444444
2011,3.0,11.0,39.060556,141.739833,9.9,,,,2010,0.11
2011,3.0,11.0,37.936583,140.911694,9.9,,,,2010,0.11
2011,3.0,11.0,38.218361,140.985056,9.95,,,,2010,0.11055555555555555
2011,3.0,11.0,39.059028,141.72175,9.97,,,,2010,0.11077777777777778
2011,3.0,11.0,39.575383,141.948758,10.04,,,,2010,0.11155555555555555
2011,3.0,11.0,38.289722,141.063458,10.07,,,,2010,0.1118888888888889
2011,3.0,11.0,39.059933,141.589536,10.2,,,,2010,0.11333333333333333
2011,3.0,11.0,39.057019,141.589978,10.2,,,,2010,0.11333333333333333
2011,3.0,11.0,38.399831,141.401456,10.21,,,,2010,0.11344444444444446
2011,3.0,11.0,39.273611,141.887222,10.21,,,,2010,0.11344444444444446
2011,3.0,11.0,40.007528,141.906694,10.23,,,,2010,0.11366666666666667
2011,3.0,11.0,40.055,141.849139,10.25,,,,2010,0.11388888888888889
2011,3.0,11.0,39.264167,141.886944,10.31,,,,2010,0.11455555555555556
2011,3.0,11.0,39.273056,141.904444,10.34,,,,2010,0.11488888888888889
2011,3.0,11.0,39.574529,142.020672,10.36,,,,2010,0.11511111111111111
2011,3.0,11.0,39.269444,141.886111,10.37,,,,2010,0.11522222222222221
2011,3.0,11.0,39.603,141.9506,10.38,,,,2010,0.11533333333333334
2011,3.0,11.0,38.377278,141.171075,10.43,,,,2010,0.11588888888888889
2011,3.0,11.0,39.020778,141.753917,10.46,,,,2010,0.11622222222222223
2011,3.0,11.0,39.437506,141.980407,10.51,,,,2010,0.11677777777777777
2011,3.0,11.0,39.586917,141.94905,10.55,,,,2010,0.11722222222222223
2011,3.0,11.0,40.480633,141.6356,10.59,,,,2010,0.11766666666666667
2011,3.0,11.0,38.135194,140.939528,10.61,,,,2010,0.11788888888888888
2011,3.0,11.0,39.374151,141.887839,8.2,,,,2010,0.0911111111111111
2011,3.0,11.0,39.479472,142.001694,8.25,,,,2010,0.09166666666666666
2011,3.0,11.0,40.008083,141.906444,8.31,,,,2010,0.09233333333333334
2011,3.0,11.0,39.648636,141.972535,8.34,,,,2010,0.09266666666666666
2011,3.0,11.0,39.028778,141.740667,8.36,,,,2010,0.09288888888888888
2011,3.0,11.0,40.188639,141.798944,8.38,,,,2010,0.09311111111111112
2011,3.0,11.0,39.648103,141.966715,8.45,,,,2010,0.09388888888888888
2011,3.0,11.0,40.285028,141.804778,8.54,,,,2010,0.09488888888888888
2011,3.0,11.0,39.360083,141.903083,8.6,,,,2010,0.09555555555555555
2011,3.0,11.0,39.470611,141.952389,8.68,,,,2010,0.09644444444444444
2011,3.0,11.0,40.008769,141.905811,8.69,,,,2010,0.09655555555555555
2011,3.0,11.0,39.483083,141.995833,8.72,,,,2010,0.0968888888888889
2011,3.0,11.0,39.601389,141.972056,8.73,,,,2010,0.097
2011,3.0,11.0,39.648754,141.969508,8.85,,,,2010,0.09833333333333333
2011,3.0,11.0,39.643038,141.966482,8.96,,,,2010,0.09955555555555556
2011,3.0,11.0,37.908289,140.901232,9.05,,,,2010,0.10055555555555556
2011,3.0,11.0,38.326056,141.155694,9.09,,,,2010,0.10099999999999999
2011,3.0,11.0,38.545183,141.42865,9.09,,,,2010,0.10099999999999999
2011,3.0,11.0,39.72725,141.964722,9.19,,,,2010,0.10211111111111111
2011,3.0,11.0,39.602771,141.949007,9.23,,,,2010,0.10255555555555557
2011,3.0,11.0,39.073389,141.742639,9.32,,,,2010,0.10355555555555555
2011,3.0,11.0,39.813639,141.965528,9.33,,,,2010,0.10366666666666667
2011,3.0,11.0,39.640937,141.966826,9.37,,,,2010,0.1041111111111111
2011,3.0,11.0,36.921014,140.856053,9.38,,,,2010,0.10422222222222223
2011,3.0,11.0,36.986663,140.968681,9.42,,,,2010,0.10466666666666667
2011,3.0,11.0,37.92305,140.907041,9.44,,,,2010,0.10488888888888888
2011,3.0,11.0,39.8085,141.968139,9.47,,,,2010,0.10522222222222223
2011,3.0,11.0,39.243056,141.890278,9.47,,,,2010,0.10522222222222223
2011,3.0,11.0,39.443583,142.007528,9.55,,,,2010,0.10611111111111111
2011,3.0,11.0,37.90987,140.91242,9.6,,,,2010,0.10666666666666666
2011,3.0,11.0,39.447417,141.963361,9.62,,,,2010,0.10688888888888888
2011,3.0,11.0,36.849556,140.796194,9.65,,,,2010,0.10722222222222223
2011,3.0,11.0,39.596383,141.966333,9.66,,,,2010,0.10733333333333334
2011,3.0,11.0,39.036333,141.601306,9.72,,,,2010,0.10800000000000001
2011,3.0,11.0,39.633626,141.96281,9.73,,,,2010,0.10811111111111112
2011,3.0,11.0,39.458764,141.957203,9.88,,,,2010,0.10977777777777778
2011,3.0,11.0,38.910028,141.58275,9.91,,,,2010,0.11011111111111112
2011,3.0,11.0,38.433056,141.383333,1.45,,,,2010,0.01611111111111111
2011,3.0,11.0,41.743889,141.075278,1.48,,,,2010,0.016444444444444446
2011,3.0,11.0,38.544639,141.401361,1.5,,,,2010,0.016666666666666666
2011,3.0,11.0,38.067167,140.879833,1.52,,,,2010,0.01688888888888889
2011,3.0,11.0,38.054861,140.903111,1.53,,,,2010,0.017
2011,3.0,11.0,38.428472,141.378722,1.6,,,,2010,0.017777777777777778
2011,3.0,11.0,38.248833,140.989117,1.6,,,,2010,0.017777777777777778
2011,3.0,11.0,41.916861,140.960333,1.61,,,,2010,0.01788888888888889
2011,3.0,11.0,42.25005,142.550083,1.62,,,,2010,0.018000000000000002
2011,3.0,11.0,38.055278,140.893583,1.69,,,,2010,0.01877777777777778
2011,3.0,11.0,41.7875,141.133611,1.74,,,,2010,0.019333333333333334
2011,3.0,11.0,35.595396,140.507639,1.77,,,,2010,0.019666666666666666
2011,3.0,11.0,38.067667,140.901083,1.8,,,,2010,0.02
2011,3.0,11.0,38.370083,141.059861,1.93,,,,2010,0.021444444444444443
2011,3.0,11.0,38.159139,140.919917,1.93,,,,2010,0.021444444444444443
2011,3.0,11.0,35.024167,139.851114,1.99,,,,2010,0.022111111111111113
2011,3.0,11.0,38.545528,141.410944,2.0,,,,2010,0.022222222222222223
2011,3.0,11.0,38.145222,140.905417,2.13,,,,2010,0.023666666666666666
2011,3.0,11.0,38.326722,141.036861,2.15,,,,2010,0.023888888888888887
2011,3.0,11.0,38.168417,140.916056,2.16,,,,2010,0.024
2011,3.0,11.0,41.774833,140.708056,2.26,,,,2010,0.02511111111111111
2011,3.0,11.0,38.120528,140.903972,2.27,,,,2010,0.025222222222222222
2011,3.0,11.0,38.223028,140.969778,2.3,,,,2010,0.025555555555555554
2011,3.0,11.0,38.4165,141.370306,2.35,,,,2010,0.026111111111111113
2011,3.0,11.0,38.110278,140.889667,2.42,,,,2010,0.02688888888888889
2011,3.0,11.0,41.774083,140.705972,2.43,,,,2010,0.027000000000000003
2011,3.0,11.0,38.083389,140.910306,2.52,,,,2010,0.028
2011,3.0,11.0,38.417194,141.199056,2.55,,,,2010,0.028333333333333332
2011,3.0,11.0,38.057317,140.916383,2.6,,,,2010,0.02888888888888889
2011,3.0,11.0,38.424333,141.219389,2.6,,,,2010,0.02888888888888889
2011,3.0,11.0,38.370139,141.068083,2.62,,,,2010,0.029111111111111112
2011,3.0,11.0,38.227167,140.965056,2.67,,,,2010,0.029666666666666668
2011,3.0,11.0,38.928028,141.58325,2.67,,,,2010,0.029666666666666668
2011,3.0,11.0,38.230806,140.954889,2.7,,,,2010,0.030000000000000002
2011,3.0,11.0,38.264917,140.976472,2.71,,,,2010,0.03011111111111111
2011,3.0,11.0,42.0166,143.146617,2.77,,,,2010,0.03077777777777778
2011,3.0,11.0,41.80356,140.62184,1.43,,,,2010,0.01588888888888889
2011,3.0,11.0,42.321387,140.271759,1.79,,,,2010,0.01988888888888889
2011,3.0,11.0,42.439762,140.326891,2.18,,,,2010,0.024222222222222225
2011,3.0,11.0,43.321714,145.642958,2.19,,,,2010,0.024333333333333332
2011,3.0,11.0,36.940485,140.871242,2.37,,,,2010,0.026333333333333334
2011,3.0,11.0,42.492144,140.351615,2.5,,,,2010,0.027777777777777776
2011,3.0,11.0,42.579104,140.616828,2.61,,,,2010,0.028999999999999998
2011,3.0,11.0,43.178136,145.500678,2.71,,,,2010,0.03011111111111111
2011,3.0,11.0,36.920681,140.807628,3.05,,,,2010,0.033888888888888885
2011,3.0,11.0,36.943282,140.884695,3.1,,,,2010,0.034444444444444444
2011,3.0,11.0,38.0517,140.9212,3.2,,,,2010,0.035555555555555556
2011,3.0,11.0,36.917742,140.778975,3.35,,,,2010,0.037222222222222226
2011,3.0,11.0,38.057067,140.919567,3.4,,,,2010,0.03777777777777778
2011,3.0,11.0,43.286676,145.574681,3.4,,,,2010,0.03777777777777778
2011,3.0,11.0,42.652022,143.609185,3.89,,,,2010,0.043222222222222224
2011,3.0,11.0,43.314473,145.615622,4.1,,,,2010,0.04555555555555555
2011,3.0,11.0,42.522237,143.474908,4.1,,,,2010,0.04555555555555555
2011,3.0,11.0,38.05185,140.920967,4.2,,,,2010,0.04666666666666667
2011,3.0,11.0,38.051817,140.920517,4.2,,,,2010,0.04666666666666667
2011,3.0,11.0,36.945294,140.914285,4.49,,,,2010,0.04988888888888889
2011,3.0,11.0,36.952811,140.921479,4.57,,,,2010,0.05077777777777778
2011,3.0,11.0,36.972024,140.961101,4.66,,,,2010,0.05177777777777778
2011,3.0,11.0,36.871361,140.788906,5.62,,,,2010,0.06244444444444445
2011,3.0,11.0,42.852922,143.884199,5.63,,,,2010,0.06255555555555556
2011,3.0,11.0,42.678667,143.628483,6.29,,,,2010,0.06988888888888889
2011,3.0,11.0,36.966518,140.956313,6.74,,,,2010,0.0748888888888889
2011,3.0,11.0,36.946175,140.928432,6.83,,,,2010,0.0758888888888889
2011,3.0,11.0,36.921035,140.855787,8.16,,,,2010,0.09066666666666667
2011,3.0,11.0,40.214333,141.781806,9.3,,,,2010,0.10333333333333335
2011,3.0,11.0,39.69,141.964861,16.63,,,,2010,0.18477777777777776
2011,3.0,11.0,39.574722,142.028056,20.04,,,,2010,0.22266666666666665
2011,3.0,11.0,39.532222,142.050833,24.33,,,,2010,0.2703333333333333
2011,3.0,11.0,39.755556,141.988056,30.06,,,,2010,0.33399999999999996
2011,3.0,11.0,39.573889,142.031944,34.07,,,,2010,0.37855555555555553
2011,3.0,11.0,40.523336,141.585525,5.8,,,,2010,0.06444444444444444
2011,3.0,11.0,39.24,141.924167,10.71,,,,2010,0.11900000000000001
2011,3.0,11.0,39.207972,141.851833,10.74,,,,2010,0.11933333333333333
2011,3.0,11.0,38.956056,141.637333,10.74,,,,2010,0.11933333333333333
2011,3.0,11.0,38.536806,141.529722,10.78,,,,2010,0.11977777777777777
